Timestamp,Incident_ID,Building_Level,Zone_ID,Zone_Name,Zone_X_Min,Zone_Y_Min,Zone_X_Max,Zone_Y_Max,Zone_Center_X,Zone_Center_Y,Adult_Count,Child_Count,Elderly_Count,Disabled_Count,Total_Occupancy_Raw,Fire_Alarm_Triggered,Smoke_Obscuration_Pct,Sprinkler_System_Status,Hazard_Level_Rating,Zone_Clearance_Status,Exit_Route_Passable,Evacuation_Priority_Score,Last_Manual_Sweep_Time,Event_Type,Details,PM2.5,VOC,Temperature,CO2,Humidity,Hazard_Level_Score,Hour,Minute,TimeInMinutes,Zone_Enc,Floor_Enc,Vulnerable_Count,Vulnerable_Ratio,Exit_Passable_Enc,Sprinkler_Enc,Temp_Trend,Smoke_Trend,VOC_Trend,Vulnerable_Weighted,PM25_Log,VOC_Log,Fire_Indicator_Binary,Env_Risk_Index,Smoke_Temp_Interaction,Predicted_Hazard_Score,Predicted_Evacuation_Priority_Score,DP_Total_Occupancy,DP_Adult_Count,DP_Child_Count,DP_Elderly_Count,DP_Disabled_Count,DP_Vulnerable_Count,DP_Heatmap_Value,Predicted_Hazard_Level,Predicted_Evacuation_Priority_Level
2026-04-02 15:00:00,INC-20260402-F2-EV,Level 2,Z3,MeetingRoom,66.0,12.0,94.0,44.0,80.0,28.0,0,0,0,0,0,0,17.26,Standby,Low,Cleared,Yes,0.0,2026-04-02 14:55:00,Evacuation Update,"Z3 (MeetingRoom) status: hazard Low, alarm not triggered, sprinkler Standby, clearance Cleared, exit route Yes. Occupants directed toward nearest safe exit.",44.88,199.65,26.86,612.0,50.72,6.13,15,0,900,3,2,0,0.0,1.0,0.0,0.39000000000000057,-0.879999999999999,-2.109999999999985,0.0,3.82602929226117,5.301562096712925,0,0.4110685871605401,463.60360000000003,6.18,0.15,0,0,0,0,0,0,0.0,Low,Low
2026-04-01 08:00:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,1,0,0,6,0,4.65,Off,Low,Not Started,Yes,8.51,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,12.08,100.18,23.03,521.99,44.35,1.19,8,0,480,4,1,1,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.21666666666666667,2.5710843460290524,4.61690110886379,0,0.2368482899561963,107.08950000000002,0.54,9.38,5,4,1,0,0,1,0.147,Low,Low
2026-04-01 08:05:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,1,1,0,6,0,4.67,Off,Low,Not Started,Yes,13.24,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,12.14,96.99,23.29,563.13,46.22,0.03,8,5,485,4,1,2,0.3333333333333333,1.0,0.0,0.259999999999998,0.019999999999999574,-3.190000000000012,0.4666666666666666,2.5756610130564646,4.584865432647727,0,0.23994857997634023,108.76429999999999,0.4,14.2,7,5,1,1,0,2,0.206,Low,Low
2026-04-01 08:10:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,1,0,5,0,4.42,Off,Low,Not Started,Yes,8.54,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 5 with no active emergency indicators.,11.49,104.79,23.3,560.95,49.23,0.96,8,10,490,4,1,1,0.2,1.0,0.0,0.010000000000001563,-0.25,7.800000000000011,0.3,2.5249283241374862,4.661455996998683,0,0.23532331980961374,102.986,0.45,9.13,6,5,0,1,4,5,0.176,Low,Low
2026-04-01 08:15:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,0,1,7,0,5.19,Off,Low,Not Started,Yes,10.65,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,13.49,105.24,22.92,551.23,48.0,0.0,8,15,495,4,1,1,0.14285714285714285,1.0,0.0,-0.379999999999999,0.7700000000000005,0.44999999999998863,0.2714285714285714,2.673458756332591,4.665700685728123,0,0.24510269878057195,118.95480000000002,0.49,10.61,7,5,0,1,1,2,0.206,Low,Low
2026-04-01 08:20:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,1,0,5,0,4.79,Off,Low,Not Started,Yes,8.11,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 5 with no active emergency indicators.,12.45,116.56,22.56,513.12,46.96,0.0,8,20,500,4,1,1,0.2,1.0,0.0,-0.360000000000003,-0.40000000000000036,11.320000000000007,0.3,2.598979106047848,4.766948841550716,0,0.2345318745297578,108.0624,0.5,9.13,4,4,0,0,4,4,0.118,Low,Low
2026-04-01 08:25:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,0,0,0,5,0,5.62,Off,Low,Not Started,Yes,3.57,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 5 with no active emergency indicators.,14.62,104.43,22.45,495.56,44.78,1.58,8,25,505,4,1,0,0.0,1.0,0.0,-0.10999999999999943,0.8300000000000001,-12.129999999999995,0.0,2.7485521444115397,4.6580472255888585,0,0.24681998256815627,126.169,0.82,3.21,5,5,1,0,0,1,0.147,Low,Low
2026-04-01 08:30:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,1,3,1,9,0,5.02,Off,Low,Not Started,Yes,32.09,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,13.06,91.32,22.05,470.72,40.44,0.0,8,30,510,4,1,5,0.5555555555555556,1.0,0.0,-0.3999999999999986,-0.6000000000000005,-13.110000000000014,0.8555555555555555,2.643333886382519,4.52526080275979,0,0.2331420487789382,110.69099999999999,0.45,35.07,8,4,1,3,0,4,0.235,Low,Moderate
2026-04-01 08:35:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,0,7,0,4.46,Off,Low,Not Started,Yes,9.39,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,11.59,88.86,22.67,484.66,43.78,0.31,8,35,515,4,1,1,0.14285714285714285,1.0,0.0,0.620000000000001,-0.5599999999999996,-2.4599999999999937,0.21428571428571427,2.532902848056256,4.498252903642014,0,0.22968363026174132,101.10820000000001,0.7,9.55,6,6,1,0,2,3,0.176,Low,Low
2026-04-01 08:40:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,2,0,0,6,0,4.96,Off,Low,Not Started,Yes,13.14,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,12.9,78.23,22.43,517.64,43.79,1.35,8,40,520,4,1,2,0.3333333333333333,1.0,0.0,-0.240000000000002,0.5,-10.629999999999995,0.43333333333333335,2.631888840136646,4.372355014977151,0,0.2361330667370599,111.2528,0.39,14.31,10,5,2,3,0,5,0.294,Low,Low
2026-04-01 08:45:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,0,2,6,0,4.88,Off,Low,Not Started,Yes,17.26,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,12.7,84.18,23.15,535.45,45.34,1.17,8,45,525,4,1,2,0.3333333333333333,1.0,0.0,0.7199999999999989,-0.08000000000000007,5.950000000000003,0.6333333333333333,2.617395832834079,4.444766664495067,0,0.2423708541204357,112.972,0.79,16.66,5,3,1,0,3,4,0.147,Low,Low
2026-04-01 08:50:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,0,1,7,0,4.12,Off,Low,Not Started,Yes,10.65,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.72,84.0,22.52,518.61,45.47,0.0,8,50,530,4,1,1,0.14285714285714285,1.0,0.0,-0.629999999999999,-0.7599999999999998,-0.18000000000000682,0.2714285714285714,2.4612967841488667,4.442651256490317,0,0.2217136143161299,92.7824,0.38,10.58,7,7,2,0,0,2,0.206,Low,Low
2026-04-01 08:55:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,1,1,0,7,0,4.48,Off,Low,Not Started,Yes,14.2,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,11.64,95.51,22.77,499.89,46.73,0.9,8,55,535,4,1,2,0.2857142857142857,1.0,0.0,0.25,0.3600000000000003,11.510000000000005,0.39999999999999997,2.5368663887187113,4.569646629919045,0,0.23105779068450022,102.0096,0.61,14.42,7,8,6,0,2,8,0.206,Low,Low
2026-04-01 09:00:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,0,1,0,8,0,2.67,Off,Low,Not Started,Yes,10.01,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,6.94,88.7,22.79,517.1,47.13,0.43,9,0,540,4,1,1,0.125,1.0,0.0,0.019999999999999574,-1.8100000000000005,-6.810000000000002,0.1875,2.0719132752590443,4.49647076906475,0,0.18887561417261448,60.8493,0.43,9.77,9,7,1,0,2,3,0.265,Low,Low
2026-04-01 09:05:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,0,3,0,8,0,2.31,Off,Low,Not Started,Yes,20.88,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,6.01,106.0,22.53,534.56,49.35,1.25,9,5,545,4,1,3,0.375,1.0,0.0,-0.259999999999998,-0.3599999999999999,17.299999999999997,0.5625,1.9473377010464987,4.672828834461906,0,0.17549407361831046,52.04430000000001,0.49,20.21,8,5,0,2,0,2,0.235,Low,Low
2026-04-01 09:10:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,0,0,1,6,0,2.59,Off,Low,Not Started,Yes,10.08,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,6.73,105.08,22.05,565.95,47.75,0.0,9,10,550,4,1,1,0.16666666666666666,1.0,0.0,-0.4800000000000004,0.2799999999999998,-0.9200000000000017,0.31666666666666665,2.0451088625993306,4.664193526437552,0,0.18037860168126096,57.1095,0.48,10.35,4,4,0,0,2,2,0.118,Low,Low
2026-04-01 09:15:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,2,2,8,0,3.12,Off,Low,Not Started,Yes,28.37,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,8.1,115.43,21.55,533.83,48.13,0.0,9,15,555,4,1,4,0.5,1.0,0.0,-0.5,0.5300000000000002,10.350000000000009,0.85,2.2082744135228043,4.7572902340489245,0,0.19035325444566573,67.236,0.54,28.35,9,4,0,1,1,2,0.265,Low,Moderate
2026-04-01 09:20:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,0,2,8,0,2.18,Off,Low,Not Started,Yes,18.24,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,5.68,89.49,22.64,534.43,44.14,0.83,9,20,560,4,1,2,0.25,1.0,0.0,1.0899999999999999,-0.94,-25.940000000000012,0.475,1.8991179875485542,4.505239347363042,0,0.1719841249523971,49.3552,0.8,17.09,6,6,1,0,2,3,0.176,Low,Low
2026-04-01 09:25:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,0,7,0,2.28,Off,Low,Not Started,Yes,9.25,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,5.93,87.58,22.75,534.51,45.88,0.0,9,25,565,4,1,1,0.14285714285714285,1.0,0.0,0.10999999999999943,0.09999999999999964,-1.9099999999999966,0.21428571428571427,1.9358598132018119,4.483906098495052,0,0.17616324300136488,51.87,0.41,9.56,7,3,0,0,0,0,0.206,Low,Low
2026-04-01 09:30:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,0,1,7,0,4.12,Off,Low,Not Started,Yes,10.78,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.71,82.01,22.37,536.1,46.12,0.28,9,30,570,4,1,1,0.14285714285714285,1.0,0.0,-0.379999999999999,1.8400000000000003,-5.569999999999993,0.2714285714285714,2.460443177609626,4.418961082466944,0,0.22016045553250932,92.1644,0.69,10.75,7,5,0,0,2,2,0.206,Low,Low
2026-04-01 09:35:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,1,1,0,9,0,2.0,Off,Low,Not Started,Yes,15.54,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,5.21,94.83,23.04,519.91,44.05,1.32,9,35,575,4,1,2,0.2222222222222222,1.0,0.0,0.6699999999999982,-2.12,12.819999999999993,0.3111111111111111,1.8261608959453874,4.562575788355671,0,0.1682989881703269,46.08,0.95,15.55,8,7,2,1,1,4,0.235,Low,Low
2026-04-01 09:40:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,1,8,0,2.63,Off,Low,Not Started,Yes,17.05,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,6.83,100.97,23.52,565.36,45.2,1.28,9,40,580,4,1,2,0.25,1.0,0.0,0.4800000000000004,0.6299999999999999,6.140000000000001,0.425,2.057962510002712,4.624678652376135,0,0.19361311294105513,61.8576,0.8,16.63,6,6,0,0,4,4,0.176,Low,Low
2026-04-01 09:45:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,1,2,1,9,0,2.3,Off,Low,Not Started,Yes,27.02,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,5.97,111.14,23.4,561.47,47.76,0.4,9,45,585,4,1,4,0.4444444444444444,1.0,0.0,-0.120000000000001,-0.33000000000000007,10.170000000000002,0.6888888888888888,1.9416152247724325,4.719748090695527,0,0.18173518503869968,53.81999999999999,0.57,28.02,8,1,1,1,0,2,0.235,Low,Moderate
2026-04-01 09:50:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,0,2,0,9,0,3.32,Off,Low,Not Started,Yes,15.64,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,8.62,107.45,22.24,555.08,47.01,0.0,9,50,590,4,1,2,0.2222222222222222,1.0,0.0,-1.1600000000000001,1.02,-3.6899999999999977,0.3333333333333333,2.263844264677615,4.6862892372728835,0,0.2013915857857206,73.8368,0.4,15.78,12,5,0,5,0,5,0.353,Low,Low
2026-04-01 09:55:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,1,8,0,3.54,Off,Low,Not Started,Yes,16.55,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,9.2,128.75,22.49,519.92,44.11,0.18,9,55,595,4,1,2,0.25,1.0,0.0,0.25,0.2200000000000002,21.299999999999997,0.425,2.322387720290225,4.865609522045998,0,0.20892199931730862,79.6146,0.75,16.65,8,4,1,0,3,4,0.235,Low,Low
2026-04-01 10:00:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,1,2,0,7,0,3.3,Off,Low,Not Started,Yes,19.05,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,8.58,119.11,21.61,509.69,43.85,0.0,10,0,600,4,1,3,0.42857142857142855,1.0,0.0,-0.879999999999999,-0.2400000000000002,-9.64,0.6142857142857142,2.259677591982769,4.788407989566399,0,0.19532653105099054,71.31299999999999,0.49,19.49,6,6,2,2,0,4,0.176,Low,Low
2026-04-01 10:05:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,0,0,0,7,0,4.1,Off,Low,Not Started,Yes,4.0,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.66,99.58,21.53,543.23,44.63,0.0,10,5,605,4,1,0,0.0,1.0,0.0,-0.0799999999999983,0.7999999999999998,-19.53,0.0,2.4561641809223462,4.610953430743819,0,0.21152485926103248,88.273,0.77,4.18,9,7,2,0,2,4,0.265,Low,Low
2026-04-01 10:10:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,2,2,8,0,5.61,Off,Low,Not Started,Yes,28.61,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,14.59,105.92,21.92,547.53,47.78,0.52,10,10,610,4,1,4,0.5,1.0,0.0,0.39000000000000057,1.5100000000000007,6.340000000000003,0.85,2.7466296830696852,4.672080891270718,0,0.24082449061155004,122.97120000000001,0.59,28.44,6,4,0,2,4,6,0.176,Low,Moderate
2026-04-01 10:15:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,8,0,1,1,10,0,3.72,Off,Low,Not Started,Yes,18.3,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 10 with no active emergency indicators.,9.67,117.21,22.76,590.31,46.96,1.53,10,15,615,4,1,2,0.2,1.0,0.0,0.8399999999999999,-1.8900000000000001,11.289999999999992,0.33999999999999997,2.367436065313662,4.772462703762286,0,0.2155313793861558,84.66720000000001,0.81,17.78,10,9,0,2,0,2,0.294,Low,Low
2026-04-01 10:20:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,1,0,0,7,0,4.17,Off,Low,Not Started,Yes,9.47,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.83,108.1,22.35,607.8,46.62,2.05,10,20,620,4,1,1,0.14285714285714285,1.0,0.0,-0.41000000000000014,0.44999999999999973,-9.11,0.18571428571428572,2.4706386779902956,4.692264892839025,0,0.22087509781233242,93.1995,0.48,9.55,6,3,1,0,2,3,0.176,Low,Low
2026-04-01 10:25:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,0,0,0,7,0,4.43,Off,Low,Not Started,Yes,4.26,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,11.52,99.96,22.42,580.72,47.02,0.58,10,25,625,4,1,0,0.0,1.0,0.0,0.07000000000000028,0.2599999999999998,-8.14,0.0,2.5273273656719524,4.6147243987929025,0,0.2266507181534607,99.3206,0.49,4.18,6,7,0,0,1,1,0.176,Low,Low
2026-04-01 10:30:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,1,1,2,9,0,4.91,Off,Low,Not Started,Yes,28.42,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,12.77,92.55,22.08,615.56,46.79,0.39,10,30,630,4,1,4,0.4444444444444444,1.0,0.0,-0.3400000000000034,0.4800000000000004,-7.409999999999997,0.7333333333333333,2.6224923127405635,4.538496052720099,0,0.23161852106124656,108.41279999999999,0.46,28.39,9,6,2,1,2,5,0.265,Low,Moderate
2026-04-01 10:35:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,0,7,0,4.45,Off,Low,Not Started,Yes,9.25,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,11.57,90.11,22.66,633.49,45.41,0.0,10,35,635,4,1,1,0.14285714285714285,1.0,0.0,0.5800000000000018,-0.45999999999999996,-2.4399999999999977,0.21428571428571427,2.531313022602156,4.512067567725767,0,0.22943821236865944,100.837,0.72,9.56,6,6,1,0,0,1,0.176,Low,Low
2026-04-01 10:40:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,8,0,0,0,8,0,3.99,Off,Low,Not Started,Yes,4.67,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,10.38,95.39,23.01,618.18,43.44,0.23,10,40,640,4,1,0,0.0,1.0,0.0,0.3500000000000014,-0.45999999999999996,5.280000000000001,0.0,2.431857428698185,4.568402461795877,0,0.22382815773738096,91.80990000000001,0.53,4.72,5,6,2,1,1,4,0.147,Low,Low
2026-04-01 10:45:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,8,0,1,0,9,0,2.68,Off,Low,Not Started,Yes,10.54,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,6.98,89.93,22.55,599.92,41.36,0.32,10,45,645,4,1,1,0.1111111111111111,1.0,0.0,-0.46000000000000085,-1.31,-5.459999999999994,0.16666666666666666,2.0769384114617173,4.510089979737821,0,0.1873398447138469,60.434000000000005,0.53,10.52,10,8,1,1,2,4,0.294,Low,Low
2026-04-01 10:50:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,1,8,0,2.67,Off,Low,Not Started,Yes,16.47,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,6.95,99.03,22.91,585.58,44.2,0.0,10,50,650,4,1,2,0.25,1.0,0.0,0.35999999999999943,-0.010000000000000231,9.099999999999994,0.425,2.0731719286662407,4.605470140997089,0,0.1899854755429743,61.1697,0.55,16.63,7,6,0,0,4,4,0.206,Low,Low
2026-04-01 10:55:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,1,0,1,9,0,2.11,Off,Low,Not Started,Yes,16.8,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,5.48,107.91,22.6,600.81,43.2,1.02,10,55,655,4,1,2,0.2222222222222222,1.0,0.0,-0.3099999999999987,-0.56,8.879999999999995,0.35555555555555557,1.8687205103641833,4.690521853087595,0,0.16893233413692219,47.686,0.56,16.99,9,7,2,0,1,3,0.265,Low,Low
2026-04-01 11:00:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,2,1,1,2,6,0,3.97,Off,Low,Not Started,Yes,26.83,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,10.33,123.99,22.74,575.17,42.0,0.66,11,0,660,4,1,4,0.6666666666666666,1.0,0.0,0.13999999999999702,1.8600000000000003,16.08,1.0999999999999999,2.427454075039915,4.82823373410213,0,0.22080122266563065,90.2778,0.68,27.82,7,1,0,1,2,3,0.206,Low,Moderate
2026-04-01 11:05:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,0,7,0,5.97,Off,Low,Not Started,Yes,9.25,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,15.51,129.94,22.36,563.12,44.08,0.0,11,5,665,4,1,1,0.14285714285714285,1.0,0.0,-0.379999999999999,1.9999999999999996,5.950000000000003,0.21428571428571427,2.8039662579320366,4.874739203012945,0,0.25078674210944135,133.48919999999998,0.66,10.05,4,5,0,1,0,1,0.118,Low,Low
2026-04-01 11:10:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,6,0,1,0,7,0,5.28,Off,Low,Not Started,Yes,9.71,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,13.74,104.62,22.05,546.35,45.24,1.02,11,10,670,4,1,1,0.14285714285714285,1.0,0.0,-0.3099999999999987,-0.6899999999999995,-25.319999999999993,0.21428571428571427,2.6905648867611904,4.659847747278787,0,0.237307823012337,116.424,0.58,9.58,6,6,0,0,1,1,0.176,Low,Low
2026-04-01 11:15:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,7,0,1,0,8,0,4.72,Off,Low,Not Started,Yes,10.58,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,12.27,109.64,22.48,548.72,45.48,1.68,11,15,675,4,1,1,0.125,1.0,0.0,0.4299999999999997,-0.5600000000000005,5.019999999999996,0.1875,2.5855058483441162,4.706281687356503,0,0.23248868588310292,106.1056,0.59,9.77,8,7,0,5,2,7,0.235,Low,Low
2026-04-01 11:20:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,9,0,0,0,9,0,4.88,Off,Low,Not Started,Yes,5.45,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,12.68,94.3,23.4,567.74,45.88,0.69,11,20,680,4,1,0,0.0,1.0,0.0,0.9199999999999982,0.16000000000000014,-15.340000000000003,0.0,2.615934912194404,4.557029810660157,0,0.24485150778139622,114.192,0.8,5.47,10,9,0,2,2,4,0.294,Low,Low
2026-04-01 11:25:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,2,1,7,0,3.98,Off,Low,Not Started,Yes,21.15,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.34,102.22,23.37,532.2,45.59,0.0,11,25,685,4,1,3,0.42857142857142855,1.0,0.0,-0.029999999999997584,-0.8999999999999999,7.920000000000002,0.7000000000000001,2.428336298299606,4.6368626327205815,0,0.2270008771650472,93.0126,0.51,22.29,6,4,0,0,0,0,0.176,Low,Low
2026-04-01 11:30:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,0,3,0,8,0,2.47,Off,Low,Not Started,Yes,20.32,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,6.42,128.29,23.5,543.27,48.85,0.0,11,30,690,4,1,3,0.375,1.0,0.0,0.129999999999999,-1.5099999999999998,26.069999999999993,0.5625,2.004179057179289,4.8620579432664615,0,0.18839283137485316,58.045,0.82,20.08,8,4,1,5,0,6,0.235,Low,Low
2026-04-01 11:35:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,5,2,1,0,8,0,2.12,Off,Low,Not Started,Yes,18.92,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,5.52,136.87,23.3,562.63,46.53,0.0,11,35,695,4,1,3,0.375,1.0,0.0,-0.1999999999999993,-0.3500000000000001,8.580000000000013,0.5125,1.8748743759385615,4.9263112121835375,0,0.17473829183747394,49.396,0.48,19.55,7,5,3,1,0,4,0.206,Low,Low
2026-04-01 11:40:00,MON-20260401,Level 1,Z4,Pantry,6.0,56.0,34.0,88.0,20.0,72.0,4,0,2,0,6,0,2.8,Off,Low,Not Started,Yes,14.48,0,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,7.29,126.72,23.65,511.52,46.26,1.23,11,40,700,4,1,2,0.3333333333333333,1.0,0.0,0.34999999999999787,0.6799999999999997,-10.150000000000006,0.5,2.115049969147204,4.849840367846581,0,0.20008372708132546,66.22,0.49,14.48,7,5,0,3,0,3,0.206,Low,Low
