"Timestamp,Incident_ID,Building_Level,Zone_ID,Zone_Name,Adult_Count,Child_Count,Elderly_Count,Disabled_Count,Total_Occupancy_Raw,Fire_Alarm_Triggered,Smoke_Obscuration_Pct,Sprinkler_System_Status,Hazard_Level_Rating,Zone_Clearance_Status,Exit_Route_Passable,Evacuation_Priority_Score,Last_Manual_Sweep_Time,Event_Type,Details,PM2.5,VOC,Temperature,CO2,Humidity,Hazard_Level_Score"
"2026-04-02 08:30:00,MON-20260402,Level 1,Z4,Pantry,4,0,0,1,5,0,2.43,Off,Low,Not Started,Yes,9.66,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 5 with no active emergency indicators.,6.33,104.9,24.16,578.11,46.98,0.33"
"2026-04-02 08:30:00,MON-20260402,Level 1,Z5,Corridor,9,0,0,0,9,0,1.7,Off,Low,Not Started,Yes,5.28,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 9 with no active emergency indicators.,4.42,84.09,22.58,539.43,40.5,0.3"
"2026-04-02 08:30:00,MON-20260402,Level 1,Z6,ExitArea,0,0,0,0,0,0,4.28,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,11.12,131.36,23.18,559.57,48.95,0.0"
"2026-04-02 08:35:00,MON-20260402,Level 1,Z1,Reception,5,1,0,2,8,0,3.83,Off,Low,Not Started,Yes,22.42,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 8 with no active emergency indicators.,9.95,76.62,22.87,562.0,44.26,0.0"
"2026-04-02 08:35:00,MON-20260402,Level 1,Z2,Workspace,17,2,3,1,23,0,3.78,Off,Low,Not Started,Yes,44.64,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 23 with no active emergency indicators.,9.82,90.81,22.8,565.14,47.26,0.0"
"2026-04-02 08:35:00,MON-20260402,Level 1,Z3,MeetingRoom,8,1,1,0,10,0,2.56,Off,Low,Not Started,Yes,15.6,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 10 with no active emergency indicators.,6.66,135.02,22.56,606.43,44.2,0.19"
"2026-04-02 08:35:00,MON-20260402,Level 1,Z4,Pantry,3,1,2,1,7,0,3.66,Off,Low,Not Started,Yes,25.99,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,9.51,112.0,22.5,592.46,46.23,0.64"
"2026-04-02 08:35:00,MON-20260402,Level 1,Z5,Corridor,8,1,2,1,12,0,3.58,Off,Low,Not Started,Yes,29.48,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,9.3,94.45,22.15,556.1,41.24,2.05"
"2026-04-02 08:35:00,MON-20260402,Level 1,Z6,ExitArea,1,0,0,0,1,0,2.88,Off,Low,Not Started,Yes,0.57,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,7.49,130.56,23.81,567.29,46.42,0.0"
"2026-04-02 08:40:00,MON-20260402,Level 1,Z1,Reception,6,0,1,0,7,0,3.22,Off,Low,Not Started,Yes,9.25,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 7 with no active emergency indicators.,8.36,100.88,22.83,553.45,47.23,0.0"
"2026-04-02 08:40:00,MON-20260402,Level 1,Z2,Workspace,22,1,1,1,25,0,4.53,Off,Low,Not Started,Yes,30.95,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 25 with no active emergency indicators.,11.79,91.53,23.56,537.73,45.26,0.48"
"2026-04-02 08:40:00,MON-20260402,Level 1,Z3,MeetingRoom,9,0,0,0,9,0,2.06,Off,Low,Not Started,Yes,5.68,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 9 with no active emergency indicators.,5.36,109.84,23.42,623.18,49.59,1.19"
"2026-04-02 08:40:00,MON-20260402,Level 1,Z4,Pantry,6,0,1,0,7,0,4.13,Off,Low,Not Started,Yes,9.77,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.74,85.93,22.34,598.86,43.62,1.15"
"2026-04-02 08:40:00,MON-20260402,Level 1,Z5,Corridor,9,1,0,1,11,0,2.32,Off,Low,Not Started,Yes,17.82,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,6.04,81.69,23.1,567.95,40.11,0.74"
"2026-04-02 08:40:00,MON-20260402,Level 1,Z6,ExitArea,0,0,0,0,0,0,4.17,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,10.83,140.26,23.88,593.11,49.47,0.88"
"2026-04-02 08:45:00,MON-20260402,Level 1,Z1,Reception,5,1,0,0,6,0,3.35,Off,Low,Not Started,Yes,7.98,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 6 with no active emergency indicators.,8.72,90.92,22.2,618.46,48.05,0.0"
"2026-04-02 08:45:00,MON-20260402,Level 1,Z2,Workspace,16,3,2,4,25,0,4.91,Off,Low,Not Started,Yes,49.58,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 25 with no active emergency indicators.,12.77,75.52,24.26,562.29,43.54,0.66"
"2026-04-02 08:45:00,MON-20260402,Level 1,Z3,MeetingRoom,5,2,0,2,9,0,2.27,Off,Low,Not Started,Yes,27.93,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 9 with no active emergency indicators.,5.9,120.16,23.54,618.15,50.01,0.87"
"2026-04-02 08:45:00,MON-20260402,Level 1,Z4,Pantry,2,1,1,1,5,0,4.98,Off,Low,Not Started,Yes,19.75,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 5 with no active emergency indicators.,12.96,116.9,22.01,598.55,44.13,0.99"
"2026-04-02 08:45:00,MON-20260402,Level 1,Z5,Corridor,11,1,1,0,13,0,2.86,Off,Low,Not Started,Yes,17.53,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,7.44,92.94,22.74,563.04,43.34,0.67"
"2026-04-02 08:45:00,MON-20260402,Level 1,Z6,ExitArea,0,0,0,0,0,0,5.2,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,13.51,135.45,23.44,570.3,49.67,0.0"
"2026-04-02 08:50:00,MON-20260402,Level 1,Z1,Reception,7,0,0,1,8,0,5.25,Off,Low,Not Started,Yes,11.22,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 8 with no active emergency indicators.,13.66,98.29,21.97,622.87,46.12,0.0"
"2026-04-02 08:50:00,MON-20260402,Level 1,Z2,Workspace,19,2,3,1,25,0,4.66,Off,Low,Not Started,Yes,45.79,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 25 with no active emergency indicators.,12.11,100.07,24.36,560.28,47.33,0.0"
"2026-04-02 08:50:00,MON-20260402,Level 1,Z3,MeetingRoom,10,0,0,2,12,0,1.89,Off,Low,Not Started,Yes,20.42,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,4.91,114.35,23.32,594.02,48.92,0.59"
"2026-04-02 08:50:00,MON-20260402,Level 1,Z4,Pantry,4,1,0,1,6,0,4.1,Off,Low,Not Started,Yes,14.82,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,10.65,116.14,21.78,585.3,43.23,0.43"
"2026-04-02 08:50:00,MON-20260402,Level 1,Z5,Corridor,10,1,1,0,12,0,4.78,Off,Low,Not Started,Yes,17.03,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,12.42,111.97,22.95,539.84,43.39,0.83"
"2026-04-02 08:50:00,MON-20260402,Level 1,Z6,ExitArea,1,0,0,1,2,0,4.45,Off,Low,Not Started,Yes,8.34,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,11.56,110.76,23.59,578.6,48.71,1.22"
"2026-04-02 08:55:00,MON-20260402,Level 1,Z1,Reception,6,1,0,0,7,0,3.15,Off,Low,Not Started,Yes,9.11,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 7 with no active emergency indicators.,8.18,110.37,22.55,605.77,45.41,1.25"
"2026-04-02 08:55:00,MON-20260402,Level 1,Z2,Workspace,20,1,2,2,25,0,5.0,Off,Low,Not Started,Yes,42.93,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 25 with no active emergency indicators.,13.01,95.27,23.96,537.58,45.75,0.66"
"2026-04-02 08:55:00,MON-20260402,Level 1,Z3,MeetingRoom,9,1,1,0,11,0,2.38,Off,Low,Not Started,Yes,16.38,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,6.2,101.68,23.81,626.82,48.75,0.66"
"2026-04-02 08:55:00,MON-20260402,Level 1,Z4,Pantry,8,0,0,0,8,0,4.06,Off,Low,Not Started,Yes,4.57,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,10.56,111.01,21.99,573.48,40.38,0.0"
"2026-04-02 08:55:00,MON-20260402,Level 1,Z5,Corridor,10,0,2,0,12,0,5.44,Off,Low,Not Started,Yes,17.94,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 12 with no active emergency indicators.,14.14,128.95,22.78,545.56,44.76,1.29"
"2026-04-02 08:55:00,MON-20260402,Level 1,Z6,ExitArea,3,0,0,0,3,0,4.75,Off,Low,Not Started,Yes,1.71,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 3 with no active emergency indicators.,12.34,121.19,23.3,567.42,45.11,0.0"
"2026-04-02 09:00:00,MON-20260402,Level 1,Z1,Reception,6,0,2,1,9,0,2.73,Off,Low,Not Started,Yes,22.29,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,7.09,111.4,22.77,614.62,46.71,0.0"
"2026-04-02 09:00:00,MON-20260402,Level 1,Z2,Workspace,22,2,2,2,28,0,4.8,Off,Low,Not Started,Yes,49.19,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 28 with no active emergency indicators.,12.48,104.71,23.5,528.48,41.52,0.65"
"2026-04-02 09:00:00,MON-20260402,Level 1,Z3,MeetingRoom,8,1,0,2,11,0,2.59,Off,Low,Not Started,Yes,25.14,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,6.73,103.34,23.44,573.36,48.02,2.23"
"2026-04-02 09:00:00,MON-20260402,Level 1,Z4,Pantry,6,0,1,0,7,0,3.72,Off,Low,Not Started,Yes,9.96,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,9.67,95.17,23.4,590.62,42.63,1.58"
"2026-04-02 09:00:00,MON-20260402,Level 1,Z5,Corridor,9,0,1,1,11,0,5.52,Off,Low,Not Started,Yes,18.26,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 11 with no active emergency indicators.,14.34,126.67,22.38,574.34,44.92,0.17"
"2026-04-02 09:00:00,MON-20260402,Level 1,Z6,ExitArea,2,1,1,0,4,0,5.36,Off,Low,Not Started,Yes,12.09,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 4 with no active emergency indicators.,13.93,119.83,22.42,534.13,48.04,0.0"
"2026-04-02 09:05:00,MON-20260402,Level 1,Z1,Reception,7,0,0,2,9,0,3.11,Off,Low,Not Started,Yes,18.57,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,8.08,120.95,21.91,670.57,47.5,0.28"
"2026-04-02 09:05:00,MON-20260402,Level 1,Z2,Workspace,22,1,3,0,26,0,3.86,Off,Low,Not Started,Yes,35.16,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 26 with no active emergency indicators.,10.04,125.96,23.38,537.59,47.09,0.0"
"2026-04-02 09:05:00,MON-20260402,Level 1,Z3,MeetingRoom,10,1,1,0,12,0,3.68,Off,Low,Not Started,Yes,17.49,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,9.57,109.58,23.92,580.7,46.82,1.86"
"2026-04-02 09:05:00,MON-20260402,Level 1,Z4,Pantry,8,0,1,0,9,0,5.43,Off,Low,Not Started,Yes,10.82,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,14.12,92.86,23.98,590.52,45.33,0.95"
"2026-04-02 09:05:00,MON-20260402,Level 1,Z5,Corridor,12,0,1,0,13,0,5.21,Off,Low,Not Started,Yes,13.32,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,13.55,131.0,22.79,566.38,47.09,1.42"
"2026-04-02 09:05:00,MON-20260402,Level 1,Z6,ExitArea,2,0,0,0,2,0,5.5,Off,Low,Not Started,Yes,1.14,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,14.31,114.04,22.88,538.49,48.16,0.0"
"2026-04-02 09:10:00,MON-20260402,Level 1,Z1,Reception,6,1,2,0,9,0,3.11,Off,Low,Not Started,Yes,20.57,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,8.09,113.1,22.15,614.15,43.28,0.83"
"2026-04-02 09:10:00,MON-20260402,Level 1,Z2,Workspace,16,2,7,1,26,0,4.25,Off,Low,Not Started,Yes,49.94,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 26 with no active emergency indicators.,11.05,124.01,24.15,512.2,48.02,0.18"
"2026-04-02 09:10:00,MON-20260402,Level 1,Z3,MeetingRoom,5,1,2,1,9,0,3.52,Off,Low,Not Started,Yes,27.61,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 9 with no active emergency indicators.,9.15,114.03,22.84,586.54,48.9,1.7"
"2026-04-02 09:10:00,MON-20260402,Level 1,Z4,Pantry,6,1,2,0,9,0,6.05,Off,Low,Not Started,Yes,20.4,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,15.73,78.0,23.3,623.78,47.02,0.45"
"2026-04-02 09:10:00,MON-20260402,Level 1,Z5,Corridor,10,0,2,1,13,0,4.64,Off,Low,Not Started,Yes,25.48,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,12.06,145.24,23.41,546.8,43.74,2.01"
"2026-04-02 09:10:00,MON-20260402,Level 1,Z6,ExitArea,2,0,1,0,3,0,4.97,Off,Low,Not Started,Yes,6.98,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 3 with no active emergency indicators.,12.91,112.78,23.03,517.7,47.33,0.04"
"2026-04-02 09:15:00,MON-20260402,Level 1,Z1,Reception,5,2,1,2,10,0,4.47,Off,Low,Not Started,Yes,34.26,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 10 with no active emergency indicators.,11.61,119.53,21.92,632.64,48.13,1.99"
"2026-04-02 09:15:00,MON-20260402,Level 1,Z2,Workspace,23,2,1,1,27,0,3.65,Off,Low,Not Started,Yes,36.85,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 27 with no active emergency indicators.,9.48,109.05,24.45,547.51,45.82,0.94"
"2026-04-02 09:15:00,MON-20260402,Level 1,Z3,MeetingRoom,8,0,2,1,11,0,3.5,Off,Low,Not Started,Yes,24.05,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,9.11,105.68,23.46,550.84,47.36,1.36"
"2026-04-02 09:15:00,MON-20260402,Level 1,Z4,Pantry,7,2,0,0,9,0,5.13,Off,Low,Not Started,Yes,14.25,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,13.33,74.11,23.6,623.72,44.34,0.01"
"2026-04-02 09:15:00,MON-20260402,Level 1,Z5,Corridor,13,0,1,0,14,0,4.06,Off,Low,Not Started,Yes,13.83,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,10.55,136.92,23.51,574.33,43.82,1.29"
"2026-04-02 09:15:00,MON-20260402,Level 1,Z6,ExitArea,3,0,0,0,3,0,3.89,Off,Low,Not Started,Yes,1.92,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 3 with no active emergency indicators.,10.12,119.86,22.93,556.92,44.29,0.45"
"2026-04-02 09:20:00,MON-20260402,Level 1,Z1,Reception,7,0,1,1,9,0,4.14,Off,Low,Not Started,Yes,17.3,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,10.77,127.21,22.27,586.22,46.69,0.58"
"2026-04-02 09:20:00,MON-20260402,Level 1,Z2,Workspace,26,0,2,1,29,0,3.66,Off,Low,Not Started,Yes,34.65,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,9.51,95.77,24.26,551.27,43.33,2.06"
"2026-04-02 09:20:00,MON-20260402,Level 1,Z3,MeetingRoom,10,1,1,0,12,0,2.38,Off,Low,Not Started,Yes,16.66,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,6.18,107.34,23.46,526.44,43.79,0.0"
"2026-04-02 09:20:00,MON-20260402,Level 1,Z4,Pantry,4,1,0,2,7,0,3.99,Off,Low,Not Started,Yes,22.5,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,10.38,90.35,23.51,634.34,44.46,1.45"
"2026-04-02 09:20:00,MON-20260402,Level 1,Z5,Corridor,11,0,2,0,13,0,4.99,Off,Low,Not Started,Yes,17.93,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 13 with no active emergency indicators.,12.97,128.86,22.94,559.41,44.65,0.0"
"2026-04-02 09:20:00,MON-20260402,Level 1,Z6,ExitArea,2,0,0,0,2,0,3.73,Off,Low,Not Started,Yes,1.14,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,9.69,130.42,23.54,580.38,45.58,0.0"
"2026-04-02 09:25:00,MON-20260402,Level 1,Z1,Reception,7,1,0,1,9,0,4.02,Off,Low,Not Started,Yes,16.34,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,10.45,119.22,21.9,580.93,44.96,0.0"
"2026-04-02 09:25:00,MON-20260402,Level 1,Z2,Workspace,22,1,4,2,29,0,3.49,Off,Low,Not Started,Yes,51.83,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,9.07,109.54,24.08,550.26,43.12,0.57"
"2026-04-02 09:25:00,MON-20260402,Level 1,Z3,MeetingRoom,8,2,1,1,12,0,1.9,Off,Low,Not Started,Yes,27.86,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,4.94,104.95,22.79,520.18,42.18,0.0"
"2026-04-02 09:25:00,MON-20260402,Level 1,Z4,Pantry,7,0,0,0,7,0,2.79,Off,Low,Not Started,Yes,4.0,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,7.25,105.16,23.39,607.69,43.89,0.0"
"2026-04-02 09:25:00,MON-20260402,Level 1,Z5,Corridor,9,0,1,5,15,0,3.6,Off,Low,Not Started,Yes,43.57,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,9.35,135.5,23.05,576.07,48.47,0.0"
"2026-04-02 09:25:00,MON-20260402,Level 1,Z6,ExitArea,0,0,0,0,0,0,4.0,Off,Low,Not Started,Yes,0.0,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 0 with no active emergency indicators.,10.4,131.07,23.16,529.46,44.45,1.22"
"2026-04-02 09:30:00,MON-20260402,Level 1,Z1,Reception,5,0,0,4,9,0,5.05,Off,Low,Not Started,Yes,31.74,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,13.13,109.57,21.59,546.83,46.11,0.0"
"2026-04-02 09:30:00,MON-20260402,Level 1,Z2,Workspace,23,2,3,1,29,0,3.79,Off,Low,Not Started,Yes,48.6,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,9.85,103.51,23.82,549.91,44.72,1.18"
"2026-04-02 09:30:00,MON-20260402,Level 1,Z3,MeetingRoom,8,1,2,0,11,0,1.19,Off,Low,Not Started,Yes,21.44,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 11 with no active emergency indicators.,3.1,90.24,22.97,539.35,45.84,0.23"
"2026-04-02 09:30:00,MON-20260402,Level 1,Z4,Pantry,6,1,1,1,9,0,2.82,Off,Low,Not Started,Yes,21.59,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 9 with no active emergency indicators.,7.32,115.48,23.42,589.97,47.69,0.0"
"2026-04-02 09:30:00,MON-20260402,Level 1,Z5,Corridor,11,1,1,1,14,0,4.13,Off,Low,Not Started,Yes,24.45,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 14 with no active emergency indicators.,10.73,125.58,23.49,577.79,47.02,0.0"
"2026-04-02 09:30:00,MON-20260402,Level 1,Z6,ExitArea,2,0,0,0,2,0,4.53,Off,Low,Not Started,Yes,1.37,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,11.77,117.64,23.26,589.53,44.11,0.5"
"2026-04-02 09:35:00,MON-20260402,Level 1,Z1,Reception,5,1,2,1,9,0,4.42,Off,Low,Not Started,Yes,26.92,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,11.48,98.15,22.08,550.69,47.01,0.17"
"2026-04-02 09:35:00,MON-20260402,Level 1,Z2,Workspace,28,0,0,0,28,0,3.83,Off,Low,Not Started,Yes,16.0,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 28 with no active emergency indicators.,9.97,113.14,23.55,564.85,45.38,0.0"
"2026-04-02 09:35:00,MON-20260402,Level 1,Z3,MeetingRoom,7,0,4,1,12,0,0.98,Off,Low,Not Started,Yes,35.02,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,2.54,74.68,23.86,502.29,47.88,1.13"
"2026-04-02 09:35:00,MON-20260402,Level 1,Z4,Pantry,2,1,3,0,6,0,2.84,Off,Low,Not Started,Yes,23.73,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 6 with no active emergency indicators.,7.39,127.16,22.98,578.85,46.66,0.0"
"2026-04-02 09:35:00,MON-20260402,Level 1,Z5,Corridor,16,0,0,0,16,0,4.17,Off,Low,Not Started,Yes,9.14,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 16 with no active emergency indicators.,10.83,117.76,24.31,547.14,45.87,0.0"
"2026-04-02 09:35:00,MON-20260402,Level 1,Z6,ExitArea,0,0,1,0,1,0,4.45,Off,Low,Not Started,Yes,5.82,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 1 with no active emergency indicators.,11.57,109.65,23.47,587.6,44.3,0.0"
"2026-04-02 09:40:00,MON-20260402,Level 1,Z1,Reception,8,0,0,1,9,0,2.75,Off,Low,Not Started,Yes,12.33,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 9 with no active emergency indicators.,7.14,131.75,22.48,524.96,44.41,1.19"
"2026-04-02 09:40:00,MON-20260402,Level 1,Z2,Workspace,23,1,4,2,30,0,2.16,Off,Low,Not Started,Yes,52.38,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 30 with no active emergency indicators.,5.61,98.79,23.13,554.07,47.55,0.52"
"2026-04-02 09:40:00,MON-20260402,Level 1,Z3,MeetingRoom,9,0,2,1,12,0,0.68,Off,Low,Not Started,Yes,24.05,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,1.76,83.81,24.31,507.83,46.12,0.09"
"2026-04-02 09:40:00,MON-20260402,Level 1,Z4,Pantry,6,1,1,0,8,0,2.2,Off,Low,Not Started,Yes,14.37,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 8 with no active emergency indicators.,5.71,144.5,23.29,589.51,47.92,0.0"
"2026-04-02 09:40:00,MON-20260402,Level 1,Z5,Corridor,13,1,0,1,15,0,3.93,Off,Low,Not Started,Yes,20.15,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,10.21,95.09,23.45,544.87,44.19,0.85"
"2026-04-02 09:40:00,MON-20260402,Level 1,Z6,ExitArea,2,0,0,0,2,0,4.44,Off,Low,Not Started,Yes,1.14,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,11.55,114.7,23.5,582.12,44.19,0.0"
"2026-04-02 09:45:00,MON-20260402,Level 1,Z1,Reception,9,0,0,1,10,0,3.08,Off,Low,Not Started,Yes,12.77,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 10 with no active emergency indicators.,8.01,132.18,22.17,546.21,41.75,0.91"
"2026-04-02 09:45:00,MON-20260402,Level 1,Z2,Workspace,26,3,0,3,32,0,3.03,Off,Low,Not Started,Yes,52.63,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 32 with no active emergency indicators.,7.88,95.03,24.09,532.87,47.08,1.65"
"2026-04-02 09:45:00,MON-20260402,Level 1,Z3,MeetingRoom,10,0,2,0,12,0,1.51,Off,Low,Not Started,Yes,17.36,,Routine Monitoring,Z3 (MeetingRoom) under normal monitoring. Occupancy at 12 with no active emergency indicators.,3.92,79.35,23.94,488.04,43.29,0.0"
"2026-04-02 09:45:00,MON-20260402,Level 1,Z4,Pantry,4,0,3,0,7,0,0.91,Off,Low,Not Started,Yes,19.88,,Routine Monitoring,Z4 (Pantry) under normal monitoring. Occupancy at 7 with no active emergency indicators.,2.37,128.96,22.71,582.72,49.5,0.28"
"2026-04-02 09:45:00,MON-20260402,Level 1,Z5,Corridor,9,3,1,2,15,0,3.45,Off,Low,Not Started,Yes,40.77,,Routine Monitoring,Z5 (Corridor) under normal monitoring. Occupancy at 15 with no active emergency indicators.,8.98,97.54,23.14,573.49,43.15,0.0"
"2026-04-02 09:45:00,MON-20260402,Level 1,Z6,ExitArea,1,1,0,0,2,0,4.62,Off,Low,Not Started,Yes,6.08,,Routine Monitoring,Z6 (ExitArea) under normal monitoring. Occupancy at 2 with no active emergency indicators.,12.02,125.97,23.33,568.77,44.34,0.86"
"2026-04-02 09:50:00,MON-20260402,Level 1,Z1,Reception,9,0,2,0,11,0,4.08,Off,Low,Not Started,Yes,16.96,,Routine Monitoring,Z1 (Reception) under normal monitoring. Occupancy at 11 with no active emergency indicators.,10.62,108.14,22.16,537.91,45.18,0.39"
"2026-04-02 09:50:00,MON-20260402,Level 1,Z2,Workspace,27,0,0,2,29,0,3.68,Off,Low,Not Started,Yes,29.87,,Routine Monitoring,Z2 (Workspace) under normal monitoring. Occupancy at 29 with no active emergency indicators.,9.57,82.37,23.98,526.39,48.3,0.0"
