Timestamp,Incident_ID,Building_Level,Zone_ID,Zone_Name,Cluster_ID,Coord_X,Coord_Y,Cluster_Size,DP_Coord_X,DP_Coord_Y,DP_Cluster_Size
2026-04-01 14:40:00,INC-20260401-F1-EV,Level 1,Z4,Pantry,INC-20260401-F1-EV-Z4-C1,15.86,64.46,1,16.91,65.44,3
2026-04-01 14:45:00,INC-20260401-F1-EV,Level 1,Z2,Workspace,INC-20260401-F1-EV-Z2-C1,45.38,24.46,1,45.29,26.4,2
2026-04-01 14:45:00,INC-20260401-F1-FE,Level 1,Z3,MeetingRoom,INC-20260401-F1-FE-Z3-C1,72.86,23.58,2,73.59,16.8,5
2026-04-01 14:45:00,INC-20260401-F1-EV,Level 1,Z5,Corridor,INC-20260401-F1-EV-Z5-C1,45.22,66.91,1,47.31,69.18,2
2026-04-01 14:45:00,INC-20260401-F1-EV,Level 1,Z6,ExitArea,INC-20260401-F1-EV-Z6-C1,75.67,65.89,1,66.7,57.62,1
2026-04-01 14:50:00,INC-20260401-F1-EV,Level 1,Z1,Reception,INC-20260401-F1-EV-Z1-C1,16.04,25.03,1,15.18,24.87,0
2026-04-01 14:50:00,INC-20260401-F1-EV,Level 1,Z2,Workspace,INC-20260401-F1-EV-Z2-C1,43.55,24.65,2,39.97,28.02,1
2026-04-01 14:50:00,INC-20260401-F1-EV,Level 1,Z5,Corridor,INC-20260401-F1-EV-Z5-C1,46.95,65.96,1,44.19,64.47,2
2026-04-01 14:55:00,INC-20260401-F1-EV,Level 1,Z2,Workspace,INC-20260401-F1-EV-Z2-C1,47.4,24.7,1,48.84,23.83,2
2026-04-01 14:55:00,INC-20260401-F1-FE,Level 1,Z3,MeetingRoom,INC-20260401-F1-FE-Z3-C1,71.96,25.68,1,70.55,21.67,1
2026-04-01 14:55:00,INC-20260401-F1-SS,Level 1,Z4,Pantry,INC-20260401-F1-SS-Z4-C1,17.3,65.82,1,16.7,63.61,1
2026-04-01 15:00:00,INC-20260401-F1-SS,Level 1,Z4,Pantry,INC-20260401-F1-SS-Z4-C1,16.74,65.22,1,16.64,65.29,2
2026-04-01 15:00:00,INC-20260401-F1-SS,Level 1,Z5,Corridor,INC-20260401-F1-SS-Z5-C1,47.03,65.07,2,52.19,67.06,2
2026-04-01 15:00:00,INC-20260401-F1-EV,Level 1,Z6,ExitArea,INC-20260401-F1-EV-Z6-C1,73.25,67.18,1,77.14,66.95,2
2026-04-02 08:00:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,13.26,22.57,2,13.64,20.69,2
2026-04-02 08:00:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,25.09,24.39,3,27.28,22.07,3
2026-04-02 08:00:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,42.84,21.93,5,42.14,23.35,2
2026-04-02 08:00:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.72,24.01,9,58.2,29.35,7
2026-04-02 08:00:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,49.66,35.94,2,51.03,36.13,2
2026-04-02 08:00:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,42.42,35.21,3,44.61,32.78,2
2026-04-02 08:00:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,72.23,23.95,4,71.6,24.62,8
2026-04-02 08:00:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.38,65.87,2,13.87,65.99,1
2026-04-02 08:00:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,25.38,67.26,4,24.77,67.4,2
2026-04-02 08:00:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.54,66.46,6,42.62,62.32,7
2026-04-02 08:00:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,57.25,67.44,4,58.82,67.46,3
2026-04-02 08:00:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.8,64.93,1,70.42,64.68,1
2026-04-02 08:05:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,26.52,22.58,7,26.82,19.0,6
2026-04-02 08:05:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,43.59,21.81,2,40.78,22.52,2
2026-04-02 08:05:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.34,23.55,14,51.6,24.07,14
2026-04-02 08:05:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,48.83,32.95,7,45.32,32.01,6
2026-04-02 08:05:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,74.6,22.63,2,71.17,22.57,2
2026-04-02 08:05:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,86.1,22.75,5,86.51,25.03,5
2026-04-02 08:05:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.03,65.54,5,12.45,65.6,6
2026-04-02 08:05:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,29.0,68.02,1,31.91,69.22,1
2026-04-02 08:05:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.88,66.84,1,44.62,67.33,1
2026-04-02 08:05:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,55.59,67.8,9,53.14,64.76,8
2026-04-02 08:05:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.83,67.18,3,73.42,66.43,4
2026-04-02 08:10:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,14.28,19.95,7,13.62,20.69,6
2026-04-02 08:10:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,25.46,22.86,1,24.34,23.4,3
2026-04-02 08:10:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,43.87,21.62,3,46.17,19.37,7
2026-04-02 08:10:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.13,23.03,9,55.39,21.47,10
2026-04-02 08:10:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,49.19,35.85,3,49.27,31.66,0
2026-04-02 08:10:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,42.87,35.63,6,42.15,38.47,5
2026-04-02 08:10:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,73.82,21.55,7,74.34,22.57,5
2026-04-02 08:10:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,85.7,23.93,1,83.45,24.35,3
2026-04-02 08:10:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.33,66.66,4,13.31,68.59,3
2026-04-02 08:10:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.85,66.56,9,44.91,72.45,13
2026-04-02 08:10:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,55.85,67.06,1,55.99,69.07,2
2026-04-02 08:15:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,13.81,23.71,6,13.53,22.73,6
2026-04-02 08:15:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,43.3,23.31,4,42.9,22.12,5
2026-04-02 08:15:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.39,24.4,8,56.9,23.62,8
2026-04-02 08:15:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,49.6,36.28,5,48.1,36.24,7
2026-04-02 08:15:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,42.91,33.62,4,38.91,33.08,5
2026-04-02 08:15:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,74.0,22.0,6,75.51,26.27,7
2026-04-02 08:15:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,86.64,22.87,4,87.42,23.21,4
2026-04-02 08:15:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.31,65.12,5,12.32,64.54,5
2026-04-02 08:15:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,28.12,68.76,2,27.21,66.91,2
2026-04-02 08:15:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,44.24,65.36,1,45.18,63.18,0
2026-04-02 08:15:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,55.85,67.55,6,54.96,68.33,6
2026-04-02 08:15:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C3,49.15,79.91,4,48.48,79.96,4
2026-04-02 08:15:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,74.66,66.41,1,75.13,64.54,1
2026-04-02 08:20:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,12.06,21.58,4,11.3,21.27,3
2026-04-02 08:20:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,27.39,24.57,3,26.97,24.83,2
2026-04-02 08:20:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,43.01,21.96,1,45.06,23.76,1
2026-04-02 08:20:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,51.08,35.11,15,44.35,35.09,17
2026-04-02 08:20:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,43.71,35.53,6,44.28,31.09,6
2026-04-02 08:20:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,72.44,23.73,4,74.57,24.49,4
2026-04-02 08:20:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,86.59,24.24,6,86.08,22.4,5
2026-04-02 08:20:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,13.54,64.99,4,13.94,68.11,6
2026-04-02 08:20:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,27.36,66.85,1,28.67,65.57,1
2026-04-02 08:20:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.82,66.13,10,42.95,80.57,10
2026-04-02 08:20:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,56.07,67.41,1,54.79,67.1,2
2026-04-02 08:20:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,74.19,66.47,2,74.1,67.34,3
2026-04-02 08:25:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,13.55,21.43,6,13.09,18.19,7
2026-04-02 08:25:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,26.09,22.93,1,26.53,28.12,2
2026-04-02 08:25:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,56.16,23.55,3,53.74,25.22,6
2026-04-02 08:25:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,49.01,34.61,12,48.65,21.63,11
2026-04-02 08:25:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,42.78,34.5,5,43.51,35.42,5
2026-04-02 08:25:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,72.9,23.03,7,74.12,20.71,4
2026-04-02 08:25:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,13.9,66.14,5,12.45,72.05,7
2026-04-02 08:25:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,27.03,66.26,3,23.95,72.89,3
2026-04-02 08:25:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.78,64.1,7,43.98,66.36,9
2026-04-02 08:25:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,56.44,67.95,1,52.89,65.1,1
2026-04-02 08:25:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.69,65.55,3,73.57,65.54,3
2026-04-02 08:30:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,13.26,22.19,1,12.43,21.63,1
2026-04-02 08:30:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,26.37,22.26,6,26.1,23.68,7
2026-04-02 08:30:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,43.52,22.49,1,44.76,22.06,0
2026-04-02 08:30:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.83,22.97,5,54.46,21.83,4
2026-04-02 08:30:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,48.9,36.63,8,48.2,38.08,11
2026-04-02 08:30:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,43.55,35.8,9,44.05,37.76,8
2026-04-02 08:30:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,75.0,22.62,9,75.31,24.48,9
2026-04-02 08:30:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,85.46,24.54,1,82.43,39.74,3
2026-04-02 08:30:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,25.6,66.2,6,27.93,68.93,6
2026-04-02 08:30:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.5,65.33,2,51.97,67.99,2
2026-04-02 08:30:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,56.54,66.39,10,55.28,66.92,10
2026-04-02 08:30:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,74.38,66.44,1,77.52,67.96,1
2026-04-02 08:35:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,15.3,21.21,5,10.61,20.1,4
2026-04-02 08:35:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,26.43,23.42,2,26.51,26.31,2
2026-04-02 08:35:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,44.41,22.4,1,45.0,24.55,1
2026-04-02 08:35:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.45,23.2,18,49.88,24.89,18
2026-04-02 08:35:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,49.86,36.46,4,48.67,38.06,2
2026-04-02 08:35:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,86.82,24.02,10,92.43,22.89,10
2026-04-02 08:35:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,26.03,68.59,8,23.67,69.03,11
2026-04-02 08:35:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.73,66.99,7,41.28,64.56,8
2026-04-02 08:35:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,57.15,67.02,1,57.22,69.3,0
2026-04-02 08:35:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C3,51.09,79.34,4,52.56,76.7,4
2026-04-02 08:40:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,26.36,23.57,8,26.6,22.47,8
2026-04-02 08:40:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,44.27,24.09,1,50.1,25.67,1
2026-04-02 08:40:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.5,23.11,19,50.8,21.36,18
2026-04-02 08:40:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,48.24,34.17,6,48.25,32.65,5
2026-04-02 08:40:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,74.54,22.8,3,74.03,23.77,4
2026-04-02 08:40:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,87.25,22.48,7,87.21,23.28,5
2026-04-02 08:40:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.1,66.76,3,19.24,67.57,2
2026-04-02 08:40:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,25.44,67.45,2,25.08,68.33,3
2026-04-02 08:40:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,58.15,68.34,2,60.88,68.6,3
2026-04-02 08:40:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,48.03,78.36,10,46.87,78.63,8
2026-04-02 08:40:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.1,65.5,2,71.36,69.98,3
2026-04-02 08:45:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,13.45,20.99,6,14.17,21.54,6
2026-04-02 08:45:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,43.14,20.98,2,43.15,23.43,2
2026-04-02 08:45:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,55.83,24.24,10,52.84,21.86,10
2026-04-02 08:45:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,50.97,35.44,6,47.39,32.15,4
2026-04-02 08:45:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,43.7,34.8,8,49.17,35.81,8
2026-04-02 08:45:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,74.25,22.69,1,72.93,25.07,0
2026-04-02 08:45:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,85.84,23.21,7,85.45,18.8,7
2026-04-02 08:45:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C3,78.83,35.78,3,77.85,36.79,2
2026-04-02 08:45:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,26.6,67.05,5,28.51,68.33,6
2026-04-02 08:45:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.51,66.17,5,43.0,67.48,5
2026-04-02 08:45:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,55.88,66.17,6,56.48,66.73,6
2026-04-02 08:45:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C3,48.98,78.95,2,49.3,73.97,1
2026-04-02 08:45:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.67,66.9,3,78.89,66.93,3
2026-04-02 08:50:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,12.81,23.07,5,15.36,25.83,5
2026-04-02 08:50:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,25.89,22.94,1,28.61,22.5,1
2026-04-02 08:50:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,43.17,21.09,20,42.85,19.95,21
2026-04-02 08:50:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,49.71,34.93,3,48.52,33.54,3
2026-04-02 08:50:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,42.56,36.39,1,40.87,32.55,0
2026-04-02 08:50:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,74.13,23.56,6,80.89,23.34,12
2026-04-02 08:50:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,85.97,23.13,3,86.04,23.14,5
2026-04-02 08:50:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C3,79.89,33.33,2,81.4,34.0,1
2026-04-02 08:50:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.61,66.96,5,14.09,68.91,6
2026-04-02 08:50:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,26.0,66.41,1,25.64,71.47,0
2026-04-02 08:50:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.71,66.18,1,43.94,67.23,1
2026-04-02 08:50:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,56.57,69.54,4,57.71,65.78,2
2026-04-02 08:50:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C3,50.19,78.95,8,50.59,75.93,8
2026-04-02 08:50:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,72.9,65.54,1,72.46,63.74,1
2026-04-02 08:55:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,13.85,22.23,7,17.44,22.06,5
2026-04-02 08:55:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,42.79,21.14,3,42.09,19.97,1
2026-04-02 08:55:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.45,23.14,4,59.04,19.91,5
2026-04-02 08:55:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,49.36,36.59,11,49.18,35.63,8
2026-04-02 08:55:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,42.13,35.1,6,42.55,37.2,6
2026-04-02 08:55:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,74.08,23.0,10,74.39,23.56,9
2026-04-02 08:55:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,77.72,35.34,2,76.51,35.68,2
2026-04-02 08:55:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.02,64.86,7,13.99,66.22,6
2026-04-02 08:55:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,44.98,64.93,4,47.83,60.57,8
2026-04-02 08:55:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,57.43,67.89,2,55.83,64.39,2
2026-04-02 08:55:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C3,49.57,80.59,9,45.72,80.05,9
2026-04-02 08:55:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.74,66.37,3,74.29,60.02,4
2026-04-02 09:00:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,11.77,22.11,4,8.96,25.02,10
2026-04-02 09:00:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,27.14,23.43,4,25.16,19.92,4
2026-04-02 09:00:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,43.74,23.07,12,35.09,24.1,13
2026-04-02 09:00:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.29,23.61,4,56.36,22.46,4
2026-04-02 09:00:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,49.34,33.65,4,53.31,35.95,6
2026-04-02 09:00:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,44.35,34.14,6,46.4,34.19,8
2026-04-02 09:00:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,75.75,23.14,1,71.45,27.21,1
2026-04-02 09:00:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,84.86,24.96,8,85.77,26.8,8
2026-04-02 09:00:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.19,65.45,7,14.29,62.86,7
2026-04-02 09:00:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,26.65,67.26,1,26.5,59.18,4
2026-04-02 09:00:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,44.8,64.93,1,45.32,64.0,3
2026-04-02 09:00:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,56.5,66.87,13,55.33,64.28,12
2026-04-02 09:00:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.03,65.63,1,72.06,67.51,1
2026-04-02 09:05:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,14.0,22.86,4,17.84,22.3,5
2026-04-02 09:05:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,25.7,23.98,2,25.74,24.29,2
2026-04-02 09:05:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,42.52,21.16,3,43.5,14.62,3
2026-04-02 09:05:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,57.16,25.21,2,54.42,23.97,2
2026-04-02 09:05:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,48.78,34.6,16,49.77,37.39,17
2026-04-02 09:05:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,41.74,33.3,6,42.99,33.01,6
2026-04-02 09:05:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,86.33,23.63,4,84.91,25.91,5
2026-04-02 09:05:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,79.63,35.11,8,79.54,31.65,9
2026-04-02 09:05:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.66,65.83,6,14.19,65.74,5
2026-04-02 09:05:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,43.98,65.56,3,43.16,66.13,4
2026-04-02 09:05:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,57.62,70.25,4,55.56,70.89,4
2026-04-02 09:05:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C3,49.21,79.38,5,52.39,77.92,4
2026-04-02 09:05:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.24,65.64,2,71.54,65.67,1
2026-04-02 09:10:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,14.39,20.77,6,14.59,15.78,6
2026-04-02 09:10:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,27.94,22.34,4,25.52,21.51,6
2026-04-02 09:10:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,44.8,23.0,8,43.86,23.38,8
2026-04-02 09:10:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,56.82,22.42,8,56.94,24.14,8
2026-04-02 09:10:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,49.88,34.2,4,50.99,34.32,3
2026-04-02 09:10:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C4,41.64,34.97,8,42.04,37.38,9
2026-04-02 09:10:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C1,72.49,21.36,1,76.07,21.08,2
2026-04-02 09:10:00,MON-20260402,Level 1,Z3,MeetingRoom,MON-20260402-Z3-C2,86.04,22.67,9,85.78,24.35,11
2026-04-02 09:10:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C1,14.52,66.21,2,10.71,69.71,1
2026-04-02 09:10:00,MON-20260402,Level 1,Z4,Pantry,MON-20260402-Z4-C2,25.67,67.84,4,20.8,67.56,3
2026-04-02 09:10:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C1,56.4,69.04,5,57.29,68.47,4
2026-04-02 09:10:00,MON-20260402,Level 1,Z5,Corridor,MON-20260402-Z5-C2,49.64,81.12,9,48.89,83.03,9
2026-04-02 09:10:00,MON-20260402,Level 1,Z6,ExitArea,MON-20260402-Z6-C1,73.01,65.71,1,72.59,66.98,1
2026-04-02 09:15:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C1,13.46,22.39,6,11.73,25.2,9
2026-04-02 09:15:00,MON-20260402,Level 1,Z1,Reception,MON-20260402-Z1-C2,26.54,22.43,4,25.98,23.82,4
2026-04-02 09:15:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C1,46.09,21.66,4,45.35,22.01,4
2026-04-02 09:15:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C2,50.91,34.98,17,48.51,35.27,17
2026-04-02 09:15:00,MON-20260402,Level 1,Z2,Workspace,MON-20260402-Z2-C3,41.33,35.5,8,41.81,35.32,9
